31	2	1937	1	3	15	35129.734
31	3	1937	1	3	15	35129.734
31	4	1937	1	3	15	35129.734
31	5	1937	1	3	15	35129.734
32	1	1962	1	3	15	-10718.685
32	2	1962	1	3	15	-10718.685
32	3	1962	1	3	15	-10718.685
32	4	1962	1	3	15	-10718.685
32	5	1962	1	3	15	-10718.685
33	1	1964	1	2	3	0
33	2	1964	1	2	3	0
33	3	1964	1	2	3	0
33	4	1964	1	2	3	0
33	5	1964	1	2	3	0
34	1	1963	1	2	15	756.0423
34	2	1963	1	2	15	756.0423
34	3	1963	1	2	15	756.0423
34	4	1963	1	2	15	756.0423
34	5	1963	1	2	15	756.0423
35	1	1982	1	2	3	-1633.0514
35	2	1982	1	2	3	-1633.0514
35	3	1982	1	2	3	-1633.0514
35	4	1982	1	2	3	-1633.0514
35	5	1982	1	2	3	-1633.0514
36	1	1960	1	3	9	-219.19601
36	2	1960	1	3	9	-219.19601
36	3	1960	1	3	9	-219.19601
36	4	1960	1	3	9	-219.19601
36	5	1960	1	3	9	-219.19601
37	1	1947	1	4	15	189917.83
37	2	1947	1	4	15	189917.83
37	3	1947	1	4	15	189917.83
37	4	1947	1	4	15	189917.83
37	5	1947	1	4	15	189917.83
38	1	1941	2	2	15	-1007.2057
38	2	1941	2	2	15	-1007.2057
38	3	1941	2	2	15	-1007.2057
38	4	1941	2	2	15	-1007.2057
38	5	1941	2	2	15	-1007.2057
39	1	1958	2	1	15	672.71155
39	2	1958	2	1	15	672.71155
39	3	1958	2	1	15	672.71155
39	4	1958	2	1	15	672.71155
39	5	1958	2	1	15	672.71155
40	1	1978	2	2	15	0
40	2	1978	2	2	15	0
40	3	1978	2	2	15	0
40	4	1978	2	2	15	0
40	5	1978	2	2	15	0
41	1	1978	2	2	15	5352.0176
41	2	1978	2	2	15	5352.0176
41	3	1978	2	2	15	5352.0176
41	4	1978	2	2	15	5352.0176
41	5	1978	2	2	15	5352.0176
42	1	1965	2	3	15	-13664.727
42	2	1965	2	3	15	-13664.727
42	3	1965	2	3	15	-13664.727
42	4	1965	2	3	15	-13664.727
42	5	1965	2	3	15	-13664.727
43	1	1980	1	2	15	-13664.727
43	2	1980	1	2	15	-13664.727
43	3	1980	1	2	15	-13664.727
43	4	1980	1	2	15	-13664.727
43	5	1980	1	2	15	-13664.727
44	1	1964	1	2	15	7151.2358
44	2	1964	1	2	15	7151.2358
44	3	1964	1	2	15	7151.2358
44	4	1964	1	2	15	7151.2358
44	5	1964	1	2	15	7151.2358
45	1	1972	1	3	7	7123.8701
45	2	1972	1	3	7	7123.8701
45	3	1972	1	3	7	7123.8701
45	4	1972	1	3	7	7123.8701
45	5	1972	1	3	7	7123.8701
46	1	1975	1	4	7	7971.0903
46	2	1975	1	4	7	7971.0903
46	3	1975	1	4	7	7971.0903
46	4	1975	1	4	7	7971.0903
46	5	1975	1	4	7	7971.0903
47	1	1965	1	4	7	-12096.677
47	2	1965	1	4	7	-12096.677
47	3	1965	1	4	7	-12096.677
47	4	1965	1	4	7	-12096.677
47	5	1965	1	4	7	-12096.677
48	1	1951	1	1	15	0
48	2	1951	1	1	15	0
48	3	1951	1	1	15	0
48	4	1951	1	1	15	0
48	5	1951	1	1	15	0
49	1	1953	1	1	15	-241.93353
49	2	1953	1	1	15	-241.93353
49	3	1953	1	1	15	-241.93353
49	4	1953	1	1	15	-241.93353
49	5	1953	1	1	15	-241.93353
50	1	1958	1	1	15	0
50	2	1958	1	1	15	0
50	3	1958	1	1	15	0
50	4	1958	1	1	15	0
50	5	1958	1	1	15	0
51	1	1969	1	1	15	2705.6458
51	2	1969	1	1	15	2705.6458
51	3	1969	1	1	15	2705.6458
51	4	1969	1	1	15	2705.6458
51	5	1969	1	1	15	2705.6458
52	1	1938	2	2	15	2782.2356
52	2	1938	2	2	15	2782.2356
52	3	1938	2	2	15	2782.2356
52	4	1938	2	2	15	2782.2356
52	5	1938	2	2	15	2782.2356
53	1	1960	2	3	15	4036.2693
53	2	1960	2	3	15	4036.2693
53	3	1960	2	3	15	4036.2693
53	4	1960	2	3	15	4036.2693
53	5	1960	2	3	15	4036.2693
54	1	1978	2	3	15	-1693.5348
54	2	1978	2	3	15	-1693.5348
54	3	1978	2	3	15	-1693.5348
54	4	1978	2	3	15	-1693.5348
54	5	1978	2	3	15	-1693.5348
55	1	1983	2	2	15	0
55	2	1983	2	2	15	0
55	3	1983	2	2	15	0
55	4	1983	2	2	15	0
55	5	1983	2	2	15	0
56	1	1933	2	4	15	14274.079
56	2	1933	2	4	15	14274.079
56	3	1933	2	4	15	14274.079
56	4	1933	2	4	15	14274.079
56	5	1933	2	4	15	14274.079
57	1	1968	1	3	15	-3871.6724
57	2	1968	1	3	15	-3871.6724
57	3	1968	1	3	15	-3871.6724
57	4	1968	1	3	15	-3871.6724
57	5	1968	1	3	15	-3871.6724
58	1	1928	1	2	15	-3629.0029
58	2	1928	1	2	15	-3629.0029
58	3	1928	1	2	15	-3629.0029
58	4	1928	1	2	15	-3629.0029
58	5	1928	1	2	15	-3629.0029
59	1	1939	2	1	15	0
59	2	1939	2	1	15	0
59	3	1939	2	1	15	0
59	4	1939	2	1	15	0
59	5	1939	2	1	15	0
60	1	1934	1	2	8	-1995.9517
60	2	1934	1	2	8	-1995.9517
60	3	1934	1	2	8	-1995.9517
60	4	1934	1	2	8	-1995.9517
60	5	1934	1	2	8	-1995.9517
61	1	1957	1	2	8	786.284
61	2	1957	1	2	8	786.284
61	3	1957	1	2	8	786.284
61	4	1957	1	2	8	786.284
61	5	1957	1	2	8	786.284
62	1	1922	1	3	15	-7601.6406
62	2	1922	1	3	15	-7601.6406
62	3	1922	1	3	15	-7601.6406
62	4	1922	1	3	15	-7601.6406
62	5	1922	1	3	15	-7601.6406
63	1	1973	1	4	15	-13664.727
63	2	1973	1	4	15	-13664.727
63	3	1973	1	4	15	-13664.727
63	4	1973	1	4	15	-13664.727
63	5	1973	1	4	15	-13664.727
64	1	1976	1	2	15	-626.29993
64	2	1976	1	2	15	-626.29993
64	3	1976	1	2	15	-626.29993
64	4	1976	1	2	15	-626.29993
64	5	1976	1	2	15	-626.29993
65	1	1978	1	2	15	-2163.5815
65	2	1978	1	2	15	-2163.5815
65	3	1978	1	2	15	-2163.5815
65	4	1978	1	2	15	-2163.5815
65	5	1978	1	2	15	-2163.5815
66	1	1980	1	3	15	20823.621
66	2	1980	1	3	15	20823.621
66	3	1980	1	3	15	20823.621
66	4	1980	1	3	15	20823.621
66	5	1980	1	3	15	20823.621
67	1	1956	1	3	15	807.25385
67	2	1956	1	3	15	807.25385
67	3	1956	1	3	15	807.25385
67	4	1956	1	3	15	807.25385
67	5	1956	1	3	15	807.25385
68	1	1963	1	3	15	-627.85217
68	2	1963	1	3	15	-627.85217
68	3	1963	1	3	15	-627.85217
68	4	1963	1	3	15	-627.85217
68	5	1963	1	3	15	-627.85217
69	1	1946	1	4	15	14274.079
69	2	1946	1	4	15	14274.079
69	3	1946	1	4	15	14274.079
69	4	1946	1	4	15	14274.079
69	5	1946	1	4	15	14274.079
70	1	1959	1	1	15	-505.42099
70	2	1959	1	1	15	-505.42099
70	3	1959	1	1	15	-505.42099
70	4	1959	1	1	15	-505.42099
70	5	1959	1	1	15	-505.42099
71	1	1963	1	4	15	7971.0903
71	2	1963	1	4	15	7971.0903
71	3	1963	1	4	15	7971.0903
71	4	1963	1	4	15	7971.0903
71	5	1963	1	4	15	7971.0903
72	1	1955	1	3	9	0
72	2	1955	1	3	9	0
72	3	1955	1	3	9	0
72	4	1955	1	3	9	0
72	5	1955	1	3	9	0
73	1	1936	1	2	15	2746.8533
73	2	1936	1	2	15	2746.8533
73	3	1936	1	2	15	2746.8533
73	4	1936	1	2	15	2746.8533
73	5	1936	1	2	15	2746.8533
74	1	1949	1	4	15	19508.635
74	2	1949	1	4	15	19508.635
74	3	1949	1	4	15	19508.635
74	4	1949	1	4	15	19508.635
74	5	1949	1	4	15	19508.635
75	1	1973	1	3	15	-1693.5348
75	2	1973	1	3	15	-1693.5348
75	3	1973	1	3	15	-1693.5348
75	4	1973	1	3	15	-1693.5348
75	5	1973	1	3	15	-1693.5348
76	1	1965	1	2	9	10212.016
76	2	1965	1	2	9	10212.016
76	3	1965	1	2	9	10212.016
76	4	1965	1	2	9	10212.016
76	5	1965	1	2	9	10212.016
77	1	1943	2	3	15	3139.2607
77	2	1943	2	3	15	3139.2607
77	3	1943	2	3	15	3139.2607
77	4	1943	2	3	15	3139.2607
77	5	1943	2	3	15	3139.2607
78	1	1972	2	1	15	1569.6304
78	2	1972	2	1	15	1569.6304
78	3	1972	2	1	15	1569.6304
78	4	1972	2	1	15	1569.6304
78	5	1972	2	1	15	1569.6304
79	1	1972	2	1	3	968.94379
79	2	1972	2	1	3	968.94379
79	3	1972	2	1	3	968.94379
79	4	1972	2	1	3	968.94379
79	5	1972	2	1	3	968.94379
80	1	1952	2	3	15	672.71155
80	2	1952	2	3	15	672.71155
80	3	1952	2	3	15	672.71155
80	4	1952	2	3	15	672.71155
80	5	1952	2	3	15	672.71155
81	1	1926	1	1	15	0
81	2	1926	1	1	15	0
81	3	1926	1	1	15	0
81	4	1926	1	1	15	0
81	5	1926	1	1	15	0
82	1	1979	1	4	15	3590.4067
82	2	1979	1	4	15	3590.4067
82	3	1979	1	4	15	3590.4067
82	4	1979	1	4	15	3590.4067
82	5	1979	1	4	15	3590.4067
83	1	1959	2	2	15	0
83	2	1959	2	2	15	0
83	3	1959	2	2	15	0
83	4	1959	2	2	15	0
83	5	1959	2	2	15	0
84	1	1960	2	3	15	6256.2173
84	2	1960	2	3	15	6256.2173
84	3	1960	2	3	15	6256.2173
84	4	1960	2	3	15	6256.2173
84	5	1960	2	3	15	6256.2173
85	1	1959	2	3	15	0
85	2	1959	2	3	15	0
85	3	1959	2	3	15	0
85	4	1959	2	3	15	0
85	5	1959	2	3	15	0
86	1	1973	1	3	5	3835.9302
86	2	1973	1	3	5	3835.9302
86	3	1973	1	3	5	3835.9302
86	4	1973	1	3	5	3835.9302
86	5	1973	1	3	5	3835.9302
87	1	1941	1	3	15	0
87	2	1941	1	3	15	0
87	3	1941	1	3	15	0
87	4	1941	1	3	15	0
87	5	1941	1	3	15	0
88	1	1945	1	4	7	189917.83
88	2	1945	1	4	7	189917.83
88	3	1945	1	4	7	189917.83
88	4	1945	1	4	7	189917.83
88	5	1945	1	4	7	189917.83
89	1	1977	1	1	3	0
89	2	1977	1	1	3	0
89	3	1977	1	1	3	0
89	4	1977	1	1	3	0
89	5	1977	1	1	3	0
90	1	1980	1	3	3	807.25385
90	2	1980	1	3	3	807.25385
90	3	1980	1	3	3	807.25385
90	4	1980	1	3	3	807.25385
90	5	1980	1	3	3	807.25385
91	1	1959	1	3	15	4274.3223
91	2	1959	1	3	15	4274.3223
91	3	1959	1	3	15	4274.3223
91	4	1959	1	3	15	4274.3223
91	5	1959	1	3	15	4274.3223
92	1	1922	1	1	15	20181.346
92	2	1922	1	1	15	20181.346
92	3	1922	1	1	15	20181.346
92	4	1922	1	1	15	20181.346
92	5	1922	1	1	15	20181.346
93	1	1962	1	3	15	14636.979
93	2	1962	1	3	15	14636.979
93	3	1962	1	3	15	14636.979
93	4	1962	1	3	15	14636.979
93	5	1962	1	3	15	14636.979
94	1	1965	1	2	15	109786.52
94	2	1965	1	2	15	109786.52
94	3	1965	1	2	15	109786.52
94	4	1965	1	2	15	109786.52
94	5	1965	1	2	15	109786.52
95	1	1966	1	3	15	672.71155
95	2	1966	1	3	15	672.71155
95	3	1966	1	3	15	672.71155
95	4	1966	1	3	15	672.71155
95	5	1966	1	3	15	672.71155
96	1	1962	2	3	9	24254.889
96	2	1962	2	3	9	24254.889
96	3	1962	2	3	9	24254.889
96	4	1962	2	3	9	24254.889
96	5	1962	2	3	9	24254.889
97	1	1964	2	3	9	0
97	2	1964	2	3	9	0
97	3	1964	2	3	9	0
97	4	1964	2	3	9	0
97	5	1964	2	3	9	0
98	1	1955	1	4	15	-13664.727
98	2	1955	1	4	15	-13664.727
98	3	1955	1	4	15	-13664.727
