1	16	1974	0	0	1	16	28
1	17	1975	0	0	1	16	28
1	18	1976	0	0	1	16	28
1	19	1977	0	0	1	16	28
1	20	1978	0	0	1	16	28
1	21	1979	0	0	1	16	28
1	22	1980	0	0	1	16	28
1	23	1981	0	0	1	16	28
1	24	1982	0	0	1	16	28
1	25	1983	0	0	1	16	28
1	26	1984	0	0	1	16	28
1	27	1985	1	0	1	16	28
1	28	1986	1	0	1	16	28
1	29	1987	1	0	2	29	35
1	30	1988	1	0	2	29	35
1	31	1989	1	0	2	29	35
1	32	1990	0	0	2	29	35
1	33	1991	0	0	2	29	35
1	34	1992	0	0	2	29	35
1	35	1993	0	0	2	29	35
1	36	1994	0	0	3	36	41
1	37	1995	0	0	3	36	41
1	38	1996	0	0	3	36	41
1	39	1997	0	0	3	36	41
1	40	1998	0	0	3	36	41
1	41	1999	0	0	3	36	41
1	42	2000	0	0	4	42	59
1	43	2001	0	0	4	42	59
1	44	2002	0	0	4	42	59
1	45	2003	0	0	4	42	59
1	46	2004	0	0	4	42	59
1	47	2005	0	0	4	42	59
1	48	2006	0	0	4	42	59
1	49	2007	0	0	4	42	59
1	50	2008	0	0	4	42	59
1	51	2009	0	0	4	42	59
1	52	2010	0	0	4	42	59
1	53	2011	0	0	4	42	59
1	54	2012	0	0	4	42	59
1	55	2013	0	0	4	42	59
1	56	2014	0	0	4	42	59
1	57	2015	0	0	4	42	59
1	58	2016	0	0	4	42	59
1	59	2017	0	0	4	42	59
2	16	1989	0	0	2	16	20
2	17	1990	0	0	2	16	20
2	18	1991	0	0	2	16	20
2	19	1992	0	0	2	16	20
2	20	1993	0	0	2	16	20
2	21	1994	0	0	3	21	26
2	22	1995	1	0	3	21	26
2	23	1996	1	0	3	21	26
2	24	1997	1	0	3	21	26
2	25	1998	1	0	3	21	26
2	26	1999	1	1	3	21	26
2	27	2000	1	0	4	27	59
2	28	2001	0	0	4	27	59
2	29	2002	0	0	4	27	59
2	30	2003	0	0	4	27	59
2	31	2004	0	0	4	27	59
2	32	2005	0	0	4	27	59
2	33	2006	0	0	4	27	59
2	34	2007	0	0	4	27	59
2	35	2008	0	0	4	27	59
2	36	2009	0	0	4	27	59
2	37	2010	0	0	4	27	59
2	38	2011	0	0	4	27	59
2	39	2012	0	0	4	27	59
2	40	2013	0	0	4	27	59
2	41	2014	0	0	4	27	59
2	42	2015	0	0	4	27	59
2	43	2016	0	0	4	27	59
2	44	2017	0	0	4	27	59
2	45	2018	0	0	4	27	59
2	46	2019	0	0	4	27	59
2	47	2020	0	0	4	27	59
2	48	2021	0	0	4	27	59
2	49	2022	0	0	4	27	59
2	50	2023	0	0	4	27	59
2	51	2024	0	0	4	27	59
2	52	2025	0	0	4	27	59
2	53	2026	0	0	4	27	59
2	54	2027	0	0	4	27	59
2	55	2028	0	0	4	27	59
2	56	2029	0	0	4	27	59
2	57	2030	0	0	4	27	59
2	58	2031	0	0	4	27	59
2	59	2032	0	0	4	27	59
3	16	1988	0	0	2	16	21
3	17	1989	0	0	2	16	21
3	18	1990	0	0	2	16	21
3	19	1991	0	0	2	16	21
3	20	1992	0	0	2	16	21
3	21	1993	0	0	2	16	21
3	22	1994	1	1	3	22	27
3	23	1995	1	0	3	22	27
3	24	1996	1	0	3	22	27
3	25	1997	1	0	3	22	27
3	26	1998	1	0	3	22	27
3	27	1999	0	0	3	22	27
3	28	2000	0	0	4	28	59
3	29	2001	0	0	4	28	59
3	30	2002	0	0	4	28	59
3	31	2003	0	0	4	28	59
3	32	2004	0	0	4	28	59
3	33	2005	0	0	4	28	59
3	34	2006	0	0	4	28	59
3	35	2007	0	0	4	28	59
3	36	2008	0	0	4	28	59
3	37	2009	0	0	4	28	59
3	38	2010	0	0	4	28	59
3	39	2011	0	0	4	28	59
3	40	2012	0	0	4	28	59
3	41	2013	0	0	4	28	59
3	42	2014	0	0	4	28	59
3	43	2015	0	0	4	28	59
3	44	2016	0	0	4	28	59
3	45	2017	0	0	4	28	59
3	46	2018	0	0	4	28	59
3	47	2019	0	0	4	28	59
3	48	2020	0	0	4	28	59
3	49	2021	0	0	4	28	59
3	50	2022	0	0	4	28	59
3	51	2023	0	0	4	28	59
3	52	2024	0	0	4	28	59
3	53	2025	0	0	4	28	59
3	54	2026	0	0	4	28	59
3	55	2027	0	0	4	28	59
3	56	2028	0	0	4	28	59
3	57	2029	0	0	4	28	59
3	58	2030	0	0	4	28	59
3	59	2031	0	0	4	28	59
4	16	1959	0	0	1	16	43
4	17	1960	0	0	1	16	43
4	18	1961	0	0	1	16	43
4	19	1962	0	0	1	16	43
4	20	1963	0	0	1	16	43
4	21	1964	0	0	1	16	43
4	22	1965	0	0	1	16	43
4	23	1966	0	0	1	16	43
4	24	1967	0	0	1	16	43
4	25	1968	0	0	1	16	43
4	26	1969	0	0	1	16	43
4	27	1970	0	0	1	16	43
4	28	1971	0	0	1	16	43
4	29	1972	0	0	1	16	43
4	30	1973	0	0	1	16	43
4	31	1974	0	0	1	16	43
4	32	1975	0	0	1	16	43
4	33	1976	0	0	1	16	43
4	34	1977	0	0	1	16	43
4	35	1978	0	0	1	16	43
4	36	1979	0	0	1	16	43
4	37	1980	0	0	1	16	43
4	38	1981	0	0	1	16	43
4	39	1982	0	0	1	16	43
4	40	1983	0	0	1	16	43
4	41	1984	0	0	1	16	43
4	42	1985	0	0	1	16	43
4	43	1986	0	0	1	16	43
4	44	1987	0	0	2	44	50
4	45	1988	0	0	2	44	50
4	46	1989	0	0	2	44	50
4	47	1990	0	0	2	44	50
4	48	1991	0	0	2	44	50
4	49	1992	0	0	2	44	50
4	50	1993	0	0	2	44	50
4	51	1994	0	0	3	51	56
4	52	1995	0	0	3	51	56
4	53	1996	0	0	3	51	56
4	54	1997	0	0	3	51	56
4	55	1998	0	0	3	51	56
4	56	1999	1	1	3	51	56
4	57	2000	1	0	4	57	59
4	58	2001	0	0	4	57	59
4	59	2002	0	0	4	57	59
5	16	1987	0	0	2	16	22
5	17	1988	0	0	2	16	22
5	18	1989	0	0	2	16	22
5	19	1990	0	0	2	16	22
5	20	1991	0	0	2	16	22
5	21	1992	0	0	2	16	22
5	22	1993	0	0	2	16	22
5	23	1994	0	0	3	23	28
5	24	1995	1	0	3	23	28
5	25	1996	1	0	3	23	28
5	26	1997	1	0	3	23	28
5	27	1998	1	0	3	23	28
